url,price,city,district,bedrooms,bathrooms,area_sqft,land_perches,property_type,furnished,has_pool,has_garden,has_cctv,has_hot_water,has_servant_room,has_balcony,has_garage,Price_Category
https://house.lk/details/on-the-beach-hotel-for-sale-in-between-galle-and-ahangama-code-odb-hotel-a-15-490912/,270000000,Galle,Galle,,8.0,100.0,,House,Furnished,False,True,True,False,False,False,False,Luxury
https://house.lk/details/commercial-property-for-sale-beruwala-5908025/,90000000,Beruwala,Kalutara,10.0,10.0,5000.0,25.0,Commercial Property,Furnished,True,False,False,False,False,False,False,Premium
https://house.lk/details/4-bedroom-house-for-sale-in-moratuwa-for-lkr-875-million-negotiable-5747691/,87500000,Moratuwa,Colombo,4.0,3.0,3852.0,14.7,House,Unfurnished,False,True,False,True,True,True,True,Premium
https://house.lk/details/the-elements-03-bedroom-unfurnished-apartment-for-sale-in-rajagiriya-a6024-5906109/,85000000,Rajagiriya,Colombo,3.0,2.0,1647.0,,Apartment,Unfurnished,False,False,False,False,True,False,False,Premium
https://house.lk/details/apartment-for-sale-in-colombo-03-5881018/,240000000,Colombo,Colombo,4.0,4.0,1670.0,,Apartment,Furnished,True,False,False,False,True,False,False,Luxury
https://house.lk/details/32-perch-land-with-5-bedroom-house-for-sale-in-colombo-7-s1914-5903328/,768000000,Colombo,Colombo,5.0,4.0,4000.0,32.0,House,Unfurnished,False,True,False,True,True,False,True,Luxury
https://house.lk/details/se1574-luxury-beachfront-haven-in-sri-lanka-prime-investment-opportunity-5872677/,230000000,Gampaha,Gampaha,4.0,4.0,7500.0,42.0,House,Furnished,True,True,False,True,False,True,False,Luxury
https://house.lk/details/brand-new-two-storey-house-for-sale-in-weliweriya-5862946/,34500000,Gampaha,Gampaha,5.0,2.0,2300.0,24.0,House,Unfurnished,False,True,False,True,True,False,True,Mid_Range
https://house.lk/details/commercial-building-in-sri-lanka-5716462/,80000000,Boralesgamuwa,Colombo,,10.0,10000.0,,Commercial Property,,False,False,False,False,False,False,False,Premium
https://house.lk/details/apartment-for-sale-sky-gardens-rajagiriya-5900501/,145000000,Rajagiriya,Colombo,5.0,4.0,3700.0,,Apartment,Unfurnished,True,True,False,False,False,False,False,Luxury
https://house.lk/details/gonahena-kadawatha-commercial-building-for-sale-ssph-290-5884229/,16500000,Kadawatha,Gampaha,,2.0,1800.0,6.0,Commercial Property,,False,False,False,False,False,False,False,Mid_Range
https://house.lk/details/hotel-for-sale-in-panadura-5884402/,133900000,Panadura,Kalutara,3.0,,3000.0,103.0,House,,True,False,False,False,False,False,False,Luxury
https://house.lk/details/empire-04-bedroom-semi-furnished-apartment-for-sale-in-colombo-02-a5538-5863693/,125000000,Colombo,Colombo,4.0,4.0,2700.0,,Apartment,Furnished,False,False,False,False,True,False,False,Luxury
https://house.lk/details/marine-city-03-bedroom-unfurnished-apartment-for-sale-in-dehiwala-a4402-sold-5768440/,56000000,Dehiwala,Colombo,3.0,2.0,2190.0,,Apartment,Unfurnished,False,False,False,False,True,False,False,Mid_Range
https://house.lk/details/3-bedroom-pool-house-in-sri-lanka-rs-236-million-rs-236-laks-2000-sqft-5718236/,23632000,Battaramulla,Colombo,3.0,2.0,2000.0,7.0,House,Unfurnished,True,False,False,True,False,False,False,Mid_Range
https://house.lk/details/colombo-boi-garment-factory-for-sale-100-factory-funtioning-5654329/,1500000000,Colombo,Colombo,,10.0,70000.0,,House,,False,False,False,False,False,False,False,Luxury
https://house.lk/details/house-for-sale-in-pitakotte-file-no-15e-mirihana-5864995/,90000000,Colombo,Colombo,6.0,2.0,0.0,17.86,House,Unfurnished,False,False,False,False,False,False,False,Premium
https://house.lk/details/606-the-address-unfurnished-apartment-for-sale-a44783-5906339/,145000000,Colombo,Colombo,3.0,3.0,1930.0,,Apartment,Unfurnished,True,False,False,False,True,False,False,Luxury
https://house.lk/details/3-storey-house-for-sale-in-horana-ssph-320-5893521/,40000000,Horana,Kalutara,3.0,2.0,3500.0,7.0,House,,False,True,True,True,False,False,False,Mid_Range
https://house.lk/details/colombo-02-twin-peaks-03-bedroom-apartment-for-sale-5908573/,105000000,Colombo,Colombo,3.0,2.0,1065.0,,Apartment,Furnished,True,True,False,True,True,True,True,Premium
https://house.lk/details/grand-residence-unfurnished-apartment-for-sale-a52350-5903315/,60000000,Dehiwala,Colombo,3.0,3.0,1560.0,,Apartment,Unfurnished,False,False,False,False,True,False,False,Premium
https://house.lk/details/piliyandala-house-for-sale-ssph-116-5854455/,34000000,Piliyandala,Colombo,5.0,2.0,2315.0,10.0,House,Unfurnished,False,False,False,False,True,False,True,Mid_Range
https://house.lk/details/8900-sqft-commercial-house-for-sale-cp35205-5910058/,280000000,Dehiwala,Colombo,,5.0,8900.0,33.0,House,,False,False,False,False,False,False,False,Luxury
https://house.lk/details/on320-luxury-apartment2-bedrooms-union-place-colombo-2-fully-furnished-great-investment-rs-69-mil-neg-5895148/,68000000,Colombo,Colombo,2.0,2.0,1047.0,,Apartment,Furnished,True,True,False,True,True,True,True,Premium
https://house.lk/details/606-the-address-unfurnished-apartment-for-sale-a39022-5907605/,120000000,Colombo,Colombo,2.0,2.0,1500.0,,Apartment,Unfurnished,True,False,False,False,True,False,False,Premium
https://house.lk/details/house-for-sale-in-attidiya-dehiwala-with-coc-5896696/,80000000,Dehiwala,Colombo,5.0,5.0,4000.0,8.0,House,Furnished,False,True,True,True,True,True,True,Premium
https://house.lk/details/apartment-for-sale-tri-zen-colombo-02-lkr-85000000-5459435/,85000000,Colombo,Colombo,3.0,3.0,1020.0,,Apartment,,False,False,False,False,False,False,False,Premium
https://house.lk/details/commercial-building-for-sale-in-colombo-08-5828237/,661500000,Colombo,Colombo,,,6000.0,49.0,Commercial Property,,False,False,False,False,False,False,False,Luxury
https://house.lk/details/house-for-sale-kandana-5842412/,88000000,Kandana,Gampaha,7.0,6.0,8000.0,20.0,House,Furnished,False,False,False,False,False,False,False,Premium
https://house.lk/details/apartment-for-sale-in-colombo-02-5859607/,140000000,Colombo,Colombo,3.0,3.0,2180.0,,Apartment,Unfurnished,False,False,False,False,True,False,True,Luxury
https://house.lk/details/urban-homes-03-bedroom-unfurnished-apartment-for-sale-in-koswatta-a2519-sold-5736347/,40000000,Battaramulla,Colombo,3.0,2.0,1065.0,,Apartment,Unfurnished,False,False,False,False,False,False,False,Mid_Range
https://house.lk/details/house-for-sale-in-battaramulla-5873929/,85000000,Battaramulla,Colombo,5.0,3.0,3000.0,11.65,House,Furnished,False,False,True,False,False,False,False,Premium
https://house.lk/details/emerald-tower-03-bedroom-furnished-apartment-for-sale-in-nugegoda-a4193-sold-5770220/,45000000,Nugegoda,Colombo,3.0,4.0,1400.0,,Apartment,Furnished,False,False,False,False,True,False,False,Mid_Range
https://house.lk/details/citadel-bagathale-rd-colombo-3-luxury-3-bed-rooms-apartment-for-sale-5853313/,75000000,Colombo,Colombo,3.0,2.0,1700.0,,Apartment,Furnished,True,True,False,True,True,False,True,Premium
https://house.lk/details/house-for-sale-kahathuduwa-diyagama-road-5878311/,1000000,Kahathuduwa,Colombo,,,,,House,,False,False,False,False,False,False,False,Mid_Range
https://house.lk/details/prime-03-bedroom-unfurnished-apartment-for-sale-in-colombo-05-a3889-sold13101310-5733111/,50000000,Colombo,Colombo,3.0,2.0,1400.0,,Apartment,Unfurnished,False,False,False,False,False,False,False,Mid_Range
https://house.lk/details/3-bedroom-house-for-sales-in-nugegoda-for-rs-55-million-approximately-5743040/,55000000,Nugegoda,Colombo,3.0,2.0,2000.0,23.0,House,Unfurnished,False,True,False,False,True,False,True,Mid_Range
https://house.lk/details/03-bedroom-flemington-for-sale-rajagiriya-nk10164-5722810/,64000000,Rajagiriya,Colombo,3.0,2.0,1500.0,,House,Unfurnished,True,False,False,False,True,False,True,Premium
https://house.lk/details/sale-house-colombo-5-5871698/,380000000,Colombo,Colombo,5.0,4.0,2900.0,33.0,House,Unfurnished,True,True,False,False,True,False,False,Luxury
https://house.lk/details/apartment-for-sale-platinum-1-colombo-03-lkr-100000000-5909223/,100000000,Colombo,Colombo,3.0,3.0,1560.0,,Apartment,Furnished,True,False,False,False,True,False,False,Premium
https://house.lk/details/6-bedroom-bungalow-for-sale-in-bandarawela-512378/,99000000,Badulla,Badulla,6.0,15.0,4500.0,62.3,House,,True,False,True,False,False,False,False,Premium
https://house.lk/details/capital-heightsfurnished2-bedsfor-sale-in-rajagiriya-5910200/,75000000,Rajagiriya,Colombo,2.0,2.0,1200.0,,House,Furnished,True,False,False,False,True,True,False,Premium
https://house.lk/details/2-houses-sale-in-rajagiriya-ssph-297-5888962/,110500000,Rajagiriya,Colombo,7.0,5.0,4000.0,12.0,House,,False,False,False,False,False,False,True,Premium
https://house.lk/details/su480-modern-two-storey-luxury-home-for-sale-polgasowita-piliyandala-5895910/,34500000,Piliyandala,Colombo,3.0,2.0,1640.0,6.0,House,Furnished,False,False,True,True,True,True,False,Mid_Range
https://house.lk/details/two-storied-spacious-house-close-to-main-rd-udahamulla-nugegoda-5843055/,46000000,Udahamulla,Colombo,4.0,3.0,4000.0,15.0,House,,False,True,True,True,True,False,False,Mid_Range
https://house.lk/details/apartment-for-sale-wicky-heights-battaramulla-lkr-68000000-5900268/,68000000,Battaramulla,Colombo,4.0,4.0,3100.0,,Apartment,,False,False,False,False,True,False,False,Premium
https://house.lk/details/2-br-havelock-city-apartment-for-sale-in-colombo-5-pda352-5907029/,90000000,Colombo,Colombo,2.0,2.0,1023.0,,Apartment,Furnished,False,False,False,True,False,False,False,Premium
https://house.lk/details/altair-residencies-03br-apartment-for-sale-nk107602-5900747/,259000000,Colombo,Colombo,4.0,4.0,2100.0,,Apartment,,True,False,False,True,True,True,False,Luxury
https://house.lk/details/newly-built-factory-warehouse-for-sale-in-negombo-badalgama-towards-meerigama-highway-entrance-5887169/,110000000,Negombo,Gampaha,,,8800.0,66.5,House,,False,False,True,False,False,False,False,Premium
https://house.lk/details/house-for-sale-pannipitiya-lkr-59000000-5905980/,59000000,Pannipitiya,Colombo,4.0,2.0,2579.0,23.0,House,,False,True,False,False,False,False,False,Premium
https://house.lk/details/135-perch-land-with-bungalow-for-sale-in-nuwara-eliya-s1789-5818891/,250000000,Nuwara Eliya,Nuwara Eliya,5.0,5.0,5000.0,135.0,House,Furnished,True,True,True,True,True,False,True,Luxury
https://house.lk/details/2-bedrooms-furnished-trillium-apartment-with-the-tenant-for-sale-colombo-5-5891573/,55000000,Colombo,Colombo,2.0,2.0,800.0,,Apartment,Furnished,True,True,False,True,False,True,True,Mid_Range
https://house.lk/details/apartment-for-sale-colombo-city-centre-colombo-02-price-upon-enquiry-5714695/,1000000,Colombo,Colombo,3.0,3.0,1654.0,,Apartment,,True,False,False,False,False,False,False,Mid_Range
https://house.lk/details/hotel-for-sale-trincomalee-usd-6900000-5582178/,2090909091,Trincomalee,Trincomalee,,40.0,14520.0,,House,,True,True,False,False,False,False,False,Luxury
https://house.lk/details/house-for-sale-in-malabefile-n-5868862/,34000000,Colombo,Colombo,5.0,5.0,3000.0,9.5,House,Unfurnished,False,False,False,False,False,True,False,Mid_Range
https://house.lk/details/dream-colonial-luxury-home-for-sale-in-colombo-03-08-massive-bedrooms-with-attached-bathr-5907550/,1000000,Colombo,Colombo,8.0,8.0,6000.0,25.0,House,,False,True,False,False,False,False,False,Mid_Range
https://house.lk/details/commercial-property-for-sale-in-maharagama-a4680-5772579/,313500000,Maharagama,Colombo,,3.0,4500.0,57.0,Commercial Property,,False,False,False,False,False,False,False,Luxury
https://house.lk/details/clearpoint-03-bedroom-unfurnished-penthouse-for-sale-in-rajagiriya-a2319-5902950/,240000000,Rajagiriya,Colombo,3.0,2.0,3000.0,,House,Unfurnished,False,False,False,False,True,False,False,Luxury
https://house.lk/details/5br-luxury-house-with-swimming-pool-for-sale-in-malabe-486152/,160000000,Malabe,Colombo,5.0,5.0,5570.0,62.0,House,,True,True,False,True,True,False,False,Luxury
https://house.lk/details/07br-pita-kotte-pragathipura-house-for-sale-nk50182-5780400/,32000000,Kotte,Colombo,7.0,3.0,3000.0,11.0,House,Unfurnished,False,False,False,False,False,False,True,Mid_Range
https://house.lk/details/great-location-good-investments-full-building-for-sale-in-nugegoda-5900603/,300000000,Nugegoda,Colombo,2.0,10.0,12000.0,11.0,House,,False,False,False,False,False,True,False,Luxury
https://house.lk/details/apartment-building-in-colombo-construction-in-sri-lanka-rs372-million-127-million-usd-5717189/,372000000,Colombo,Colombo,2.0,10.0,18700.0,,Apartment,,True,False,False,False,False,False,False,Luxury
https://house.lk/details/canterbury-golf-02br-unfurnished-apartment-for-sale-ea499-5910248/,30000000,Piliyandala,Colombo,2.0,2.0,860.0,,Apartment,Unfurnished,True,False,False,False,False,False,False,Mid_Range
https://house.lk/details/house-for-sale-in-enderamulla-wattala-5907905/,20000000,Wattala,Gampaha,3.0,2.0,2314.0,8.55,House,Unfurnished,False,True,False,False,True,False,False,Mid_Range
https://house.lk/details/house-for-sale-in-colombo-3-5786298/,750000000,Colombo,Colombo,4.0,4.0,4000.0,35.0,House,,True,True,False,False,False,False,False,Luxury
https://house.lk/details/apartment-for-sale-in-nugegoda-file-no-38f-5883553/,60000000,Nugegoda,Colombo,3.0,2.0,1411.0,,Apartment,Furnished,True,False,False,False,True,False,False,Premium
https://house.lk/details/mh493-modern-two-storey-house-for-sale-in-pannipitiya-5910099/,1000000,Pannipitiya,Colombo,,,,,House,,False,False,False,False,False,False,False,Mid_Range
https://house.lk/details/havelock-city-02-bedrooms-apartment-for-sale-in-colombo-5-5881689/,110000000,Colombo,Colombo,2.0,2.0,1100.0,,Apartment,Furnished,True,True,False,True,True,True,True,Premium
https://house.lk/details/piliyandala-kiriwaththuduwa-prime-residential-land-with-house-5840400/,77500000,Kiriwaththuduwa,Colombo,3.0,1.0,1200.0,10.18,House,,False,False,False,False,False,False,False,Premium
https://house.lk/details/single-storey-house-for-sale-in-pelawatte-sh-15163-5771316/,40000000,Battaramulla,Colombo,2.0,2.0,1476.0,9.7,House,,False,False,False,True,True,False,False,Mid_Range
https://house.lk/details/land-with-building-for-sale-in-colombo-06-hs-17-5726994/,325000000,Colombo,Colombo,13.0,10.0,9000.0,29.7,Land,Unfurnished,False,True,False,False,True,False,True,Luxury
https://house.lk/details/new-2-story-luxury-house-for-sale-ragama-overseas-owner-5866319/,48500000,Ragama,Gampaha,4.0,3.0,2200.0,9.7,House,Furnished,False,True,True,True,True,True,True,Mid_Range
https://house.lk/details/apartment-for-sale-canterbury-golf-resort-kahathuduwa-lkr-33500000-5676731/,33500000,Kahathuduwa,Colombo,2.0,2.0,935.0,,Apartment,Furnished,False,False,False,False,True,False,False,Mid_Range
https://house.lk/details/commercial-property-for-sale-facing-alexandra-road-colombo-7-5831721/,750000000,Colombo,Colombo,5.0,5.0,6500.0,17.2,Commercial Property,,True,False,False,True,True,False,True,Luxury
https://house.lk/details/2-bedroom-house-construction-in-pannipitiya-for-rs-146-million-rs-146-laks-please-read-below-v-v-v-5723806/,14632000,Pannipitiya,Colombo,2.0,2.0,1000.0,7.0,House,Unfurnished,True,False,False,True,False,False,False,Mid_Range
https://house.lk/details/shangri-la-03-bedroom-apartment-for-sale-in-colombo-2-5908572/,300000000,Colombo,Colombo,3.0,3.0,2370.0,,Apartment,Unfurnished,True,True,False,True,True,True,True,Luxury
https://house.lk/details/05br-house-sunshine-court-for-sale-nk50190-5781468/,250000000,Colombo,Colombo,5.0,4.0,4000.0,12.37,House,Unfurnished,False,False,False,False,False,False,True,Luxury
https://house.lk/details/exclusive-colombo-7-residence-for-sale-bauddhaloka-mawatha-unmatched-value-negotiable-5833384/,450000000,Colombo,Colombo,5.0,3.0,3500.0,25.0,House,,False,True,False,True,True,True,True,Luxury
https://house.lk/details/land-with-a-house-for-sale-in-bemmulla-batepola-gampaha-ssph-181-5857434/,16000000,Gampaha,Gampaha,3.0,1.0,1600.0,40.0,House,Unfurnished,False,False,False,False,False,False,True,Mid_Range
https://house.lk/details/house-for-sale-in-kottawa-5853973/,1000000,Kottawa,Colombo,,,,,House,,False,False,False,False,False,False,False,Mid_Range
https://house.lk/details/twin-peaks-luxury-apartment-for-sale-5881461/,128500000,Colombo,Colombo,3.0,2.0,1080.0,,Apartment,Furnished,True,False,False,True,False,False,False,Luxury
https://house.lk/details/regal-court-residence-unfurnished-apartment-for-sale-a14103-5905864/,62400000,Colombo,Colombo,3.0,2.0,1560.0,,Apartment,Unfurnished,False,False,False,False,True,False,False,Premium
https://house.lk/details/rajagiriya-iconic-galaxy-3-bedroom-apartment-for-sale-5908616/,84000000,Rajagiriya,Colombo,3.0,3.0,1640.0,,Apartment,,True,True,False,False,True,False,False,Premium
https://house.lk/details/havelock-city-04-bedrooms-apartment-for-sale-nk638-5704328/,155000000,Colombo,Colombo,4.0,3.0,2200.0,,Apartment,Furnished,True,True,False,True,False,True,False,Luxury
https://house.lk/details/luxury-brand-new-unfurnished-apartment-for-sale-iconic-galaxy-in-rajagiriya-for-rs67-million-5874644/,67000000,Rajagiriya,Colombo,2.0,2.0,1200.0,,Apartment,Unfurnished,True,True,False,True,True,False,True,Premium
https://house.lk/details/shopping-mall-construction-in-kandy-rs-45-million-5716803/,45000000,Kandy,Kandy,,10.0,6000.0,,House,,False,False,False,False,False,False,False,Mid_Range
https://house.lk/details/3-bedroom-house-for-sale-in-colombo-3-s1651-5709093/,215000000,Colombo,Colombo,3.0,2.0,4223.0,9.0,House,Unfurnished,False,False,False,True,True,False,True,Luxury
https://house.lk/details/emperor-03-bedroom-furnished-apartment-for-sale-in-colombo-03-a5029-sold-5892586/,130000000,Colombo,Colombo,3.0,2.0,1880.0,,Apartment,Furnished,False,False,False,False,True,False,False,Luxury
https://house.lk/details/budget-friendly-house-near-maharagama-town-pamunuwa-5896841/,36000000,Maharagama,Colombo,3.0,2.0,235.0,21.4,House,Unfurnished,False,False,False,False,False,False,True,Mid_Range
https://house.lk/details/luxury-villa-for-sale-in-bulathsinhala-sh-15149-5762648/,100000000,Kalutara,Kalutara,4.0,4.0,5000.0,34.0,Villa,,True,False,False,True,True,False,False,Premium
https://house.lk/details/kh845-two-storey-house-for-sale-in-gampaha-5907471/,37500000,Gampaha,Gampaha,3.0,2.0,2500.0,7.0,House,,False,False,False,False,False,False,False,Mid_Range
https://house.lk/details/03-bedrooms-apartment-for-sale-in-capital-height-in-rajagiriya-5863389/,105000000,Rajagiriya,Colombo,3.0,3.0,1875.0,,Apartment,Furnished,True,True,False,True,True,True,True,Premium
https://house.lk/details/fully-furnished-hotel-in-nuwara-eliyasnplh-347632/,150000000,,,,12.0,6700.0,,House,Furnished,False,False,False,True,True,False,False,Luxury
https://house.lk/details/apartment-for-sale-in-metro-home-residencies-colombo-02-5908228/,31000000,Colombo,Colombo,3.0,2.0,800.0,,Apartment,,False,False,False,False,False,True,False,Mid_Range
https://house.lk/details/5-bedroom-house-for-sale-in-dampe-piliyandala-sh-15076-5702070/,38000000,Piliyandala,Colombo,5.0,2.0,3000.0,8.0,House,,False,True,False,False,True,False,False,Mid_Range
https://house.lk/details/havelock-city-03-bedrooms-apartment-for-sale-nk640-5704337/,105000000,Colombo,Colombo,3.0,2.0,1500.0,,Apartment,Unfurnished,True,False,False,True,False,True,False,Premium
https://house.lk/details/refp-gunawa-785house-for-sale-kottawa-for-70-million-5866201/,70000000,Kottawa,Colombo,7.0,4.0,3500.0,31.0,House,,False,True,False,True,True,True,False,Premium
https://house.lk/details/cinnamon-life-02-bedroom-unfurnished-apartment-for-sale-in-colombo-02-a4016-sold-5729400/,160000000,Colombo,Colombo,2.0,2.0,1238.0,,Apartment,Unfurnished,False,False,False,False,False,False,False,Luxury
https://house.lk/details/sandy-croft-03-bedroom-furnished-apartment-for-sale-in-colombo-05-a3140-5909753/,115000000,Colombo,Colombo,3.0,4.0,2500.0,,Apartment,Furnished,False,False,False,False,False,False,False,Premium
https://house.lk/details/house-for-sale-battaramulla-lkr-150000000-5887263/,150000000,Battaramulla,Colombo,4.0,4.0,4200.0,14.5,House,,False,True,False,False,True,False,False,Luxury
https://house.lk/details/house-for-sale-in-pita-kotte-5863495/,65000000,Kotte,Colombo,4.0,4.0,2500.0,11.0,House,Unfurnished,False,True,False,True,True,False,True,Premium
https://house.lk/details/altair-03-bedroom-furnished-apartment-for-sale-in-colombo-02-a5521-5863689/,150000000,Colombo,Colombo,3.0,3.0,1600.0,,Apartment,Furnished,False,False,False,False,True,False,False,Luxury
https://house.lk/details/4br-penthouse-for-sale-in-platinum-one-suites-colombo-03-5364262/,342013136,Colombo,Colombo,4.0,5.0,5003.0,,House,Furnished,True,False,False,True,True,False,False,Luxury
https://house.lk/details/largest-2-bedrooms-higher-floor-with-best-sea-view-trizen-sale-colombo-2-5772300/,70000000,Colombo,Colombo,2.0,2.0,764.0,,House,Unfurnished,True,True,False,True,True,True,True,Premium
https://house.lk/details/house-rosmead-place-colombo-7-for-sale-5850920/,400000000,Colombo,Colombo,4.0,4.0,4000.0,17.5,House,Unfurnished,False,True,False,True,True,False,True,Luxury
https://house.lk/details/ka461-studio-apartment-for-sale-in-ocean-breeze-negombo-5907711/,1000000,Negombo,Gampaha,,,,,House,,False,False,False,False,False,False,False,Mid_Range
https://house.lk/details/hotel-for-sale-in-negombo-for-rs-280-million-5710648/,280000000,Negombo,Gampaha,14.0,,12500.0,27.35,House,Furnished,True,True,False,False,False,False,False,Luxury
https://house.lk/details/4-br-brand-new-apartment-for-sale-colombo-4-pda322-5907007/,115000000,Colombo,Colombo,4.0,3.0,1850.0,,Apartment,Furnished,False,False,False,False,False,False,False,Premium
https://house.lk/details/3bed-apartment-for-sale-in-iconic-galaxy-5843932/,90000000,Rajagiriya,Colombo,3.0,3.0,1600.0,,Apartment,Furnished,True,True,False,True,True,False,False,Premium
https://house.lk/details/house-for-sale-battaramulla-lkr-75000000-5679553/,75000000,Battaramulla,Colombo,4.0,3.0,3335.0,16.5,House,,False,False,False,False,True,False,False,Premium
https://house.lk/details/architecturally-designed-house-for-sale-in-old-galle-road-moratuwa-5608269/,75000000,Moratuwa,Colombo,6.0,4.0,4500.0,10.0,House,Unfurnished,True,True,False,False,False,False,False,Premium
https://house.lk/details/beautifull-single-house-for-sale-kadawatha-waboda-road-5906824/,21000000,Kadawatha,Gampaha,3.0,2.0,1200.0,10.0,House,Unfurnished,False,False,False,False,True,False,True,Mid_Range
https://house.lk/details/5600-sqft-commercial-building-for-sale-cp47503-5819763/,460000000,Colombo,Colombo,,,5600.0,20.0,Commercial Property,,False,False,False,False,False,False,False,Luxury
https://house.lk/details/altair-unfurnished-apartment-for-sale-a42691-5910150/,320000000,Colombo,Colombo,4.0,4.0,3400.0,,Apartment,Unfurnished,False,False,False,False,True,False,False,Luxury
https://house.lk/details/building-for-sale-in-galle-5801022/,86000000,Galle,Galle,,,171.0,10.4,House,,False,False,False,False,False,False,False,Premium
https://house.lk/details/apartment-for-sale-in-colombo-2-5909009/,139000000,Colombo,Colombo,2.0,2.0,1200.0,,Apartment,,False,False,False,False,False,False,False,Luxury
https://house.lk/details/luxury-ongoing-apartment-for-sale-in-mount-lavinia-5865575/,52000000,Mount Lavinia,Colombo,3.0,3.0,1470.0,,Apartment,Unfurnished,True,False,False,True,True,False,False,Mid_Range
https://house.lk/details/architecturally-designed-02-storied-house-on-a-54-perches-of-land-at-weliweriya-galloluwa-for-sale-5697665/,40000000,Gampaha,Gampaha,6.0,2.0,3000.0,54.0,House,,False,False,False,False,True,True,False,Mid_Range
https://house.lk/details/brand-new-two-storey-house-in-malabe-5870329/,34500000,Malabe,Colombo,3.0,2.0,2100.0,7.0,House,,False,False,False,False,True,False,False,Mid_Range
https://house.lk/details/the-maison-01-unfurnished-apartment-for-sale-a44259-5905192/,125000000,Colombo,Colombo,3.0,3.0,2009.0,,Apartment,Unfurnished,True,False,False,False,True,False,False,Luxury
https://house.lk/details/luxury-apartment-for-sale-clearpoint-residencies-rajagiriya-lkr-118000000-em070rk-5825037/,118000000,Rajagiriya,Colombo,3.0,2.0,2400.0,,Apartment,Furnished,True,True,False,True,True,True,True,Premium
https://house.lk/details/modern-house-for-sale-kaduwela-thunandahena-korathota-5897746/,38000000,Kaduwela,Colombo,3.0,2.0,2300.0,11.9,House,,False,False,True,True,True,False,False,Mid_Range
https://house.lk/details/apartment-for-sale-in-fairway-urban-homes-koswatta-battaramulla-5873913/,52000000,Battaramulla,Colombo,3.0,2.0,1250.0,,Apartment,Furnished,True,False,False,True,False,True,False,Mid_Range
https://house.lk/details/jayawardhanapura-beautiful-bungalow-surrounded-by-paddy-field-for-sale-for-205-million-5482668/,205000000,Colombo,Colombo,3.0,2.0,2500.0,51.0,House,Unfurnished,False,True,False,True,False,False,True,Luxury
https://house.lk/details/apartment-for-sale-prime-residencies-siebel-colombo-05-5905473/,73500000,Colombo,Colombo,3.0,3.0,1608.0,,Apartment,,False,False,False,False,False,True,True,Premium
https://house.lk/details/super-luxurious-house-09-bedrooms-house-for-sale-nk594-5696184/,140000000,Nugegoda,Colombo,9.0,6.0,3000.0,11.02,House,Furnished,False,False,False,True,True,False,False,Luxury
https://house.lk/details/boralesgamuwa-bokundara-05-rooms-commercial-unit-on-92-perches-of-land-for-sale-5894967/,51000000,Boralesgamuwa,Colombo,,5.0,2050.0,92.0,Land,,False,True,False,False,False,False,False,Mid_Range
https://house.lk/details/luxury-house-for-sale-negombo-5908413/,35000000,Negombo,Gampaha,4.0,3.0,5445.0,20.0,House,Furnished,False,True,False,False,True,False,False,Mid_Range
https://house.lk/details/modern-4-bedroom-house-in-madapatha-for-rs-311-million-rs-311-laks-new-construction-5721648/,31185000,Piliyandala,Colombo,4.0,4.0,3150.0,7.0,House,Unfurnished,True,True,False,True,True,False,True,Mid_Range
https://house.lk/details/3-bedroom-apartment-for-sale-at-prime-splendour-rajagiriya-5763613/,62000000,Rajagiriya,Colombo,3.0,2.0,1600.0,,Apartment,Furnished,True,False,False,False,False,False,False,Premium
https://house.lk/details/se1533-architecturally-designed-luxury-two-storey-home-kohuwala-5867119/,180000000,Dehiwala,Colombo,5.0,4.0,4800.0,13.75,House,Furnished,False,True,False,True,True,True,True,Luxury
https://house.lk/details/house-for-sale-in-mount-lavinia-file-no-2749a-5834249/,78000000,Mount Lavinia,Colombo,4.0,4.0,3000.0,6.5,House,Furnished,False,False,False,True,True,True,False,Premium
https://house.lk/details/bungalow-with-separate-6-bedroom-house-for-sale-in-mount-lavinia-5808301/,125000000,Mount Lavinia,Colombo,6.0,8.0,6000.0,27.0,House,,False,True,False,False,True,True,False,Luxury
https://house.lk/details/altair-unfurnished-apartment-for-sale-a49125-5846678/,179000000,Colombo,Colombo,4.0,4.0,1744.0,,Apartment,Unfurnished,True,False,False,False,True,False,False,Luxury
https://house.lk/details/metro-habitatduplexbrand-new03bedsfor-sale-in-colombo-06wellawatta-5903508/,72000000,Colombo,Colombo,3.0,3.0,1660.0,,House,,False,False,False,False,False,False,False,Premium
https://house.lk/details/house-for-sale-kandy-lkr-59500000-5586482/,59500000,Kandy,Kandy,4.0,3.0,3000.0,20.0,House,,True,True,False,False,True,False,False,Premium
https://house.lk/details/se1667-ultra-luxury-two-storey-residence-in-prime-thalawathugoda-5882039/,115000000,Thalawathugoda,Colombo,5.0,3.0,3700.0,18.0,House,Furnished,False,True,False,True,True,True,True,Premium
https://house.lk/details/iconic-galaxy-02-bedroom-higher-floor-brand-new-unfurnished-apartment-for-sale-in-rajagiriya-5900041/,65000000,Rajagiriya,Colombo,2.0,2.0,1200.0,,Apartment,Unfurnished,True,True,False,True,True,True,True,Premium
https://house.lk/details/apartment-for-sale-in-athurugiriya-5885067/,36500000,Athurugiriya,Colombo,2.0,2.0,865.0,,Apartment,Furnished,True,False,False,False,True,False,False,Mid_Range
